amp_id,species,mic_ug_per_ml,n_measurements
18774,staphylococcus epidermidis,64.0,1
18774,bacillus subtilis,16.0,1
18775,escherichia coli,57.6,5
18775,pseudomonas aeruginosa,64.0,1
18775,staphylococcus aureus,64.0,3
18775,staphylococcus epidermidis,64.0,1
18775,bacillus subtilis,8.0,1
18776,escherichia coli,45.333333333333336,6
18776,pseudomonas aeruginosa,64.0,1
18776,staphylococcus aureus,64.0,3
18776,staphylococcus epidermidis,64.0,1
18776,bacillus subtilis,16.0,1
18777,escherichia coli,50.0,1
18777,staphylococcus aureus,12.5,1
18778,escherichia coli,25.0,1
18778,staphylococcus aureus,6.25,1
18779,escherichia coli,12.5,1
18779,staphylococcus aureus,3.0,1
18780,escherichia coli,1.5,1
18780,staphylococcus aureus,1.5,1
18781,escherichia coli,25.0,1
18781,staphylococcus aureus,0.75,1
18789,escherichia coli,16.0,1
18789,pseudomonas aeruginosa,32.0,2
18789,bacillus subtilis,16.0,1
18789,staphylococcus epidermidis,16.0,1
18789,staphylococcus aureus,16.0,2
18790,escherichia coli,16.0,1
18790,pseudomonas aeruginosa,16.0,2
18790,bacillus subtilis,8.0,1
18790,staphylococcus epidermidis,8.0,1
18790,staphylococcus aureus,3.0,2
18791,escherichia coli,8.0,1
18791,pseudomonas aeruginosa,20.0,2
18791,bacillus subtilis,4.0,1
18791,staphylococcus epidermidis,8.0,1
18791,staphylococcus aureus,3.0,2
18792,escherichia coli,16.0,1
18792,pseudomonas aeruginosa,16.0,2
18792,bacillus subtilis,4.0,1
18792,staphylococcus epidermidis,8.0,1
18792,staphylococcus aureus,3.0,2
18793,escherichia coli,2.34,1
18793,pseudomonas aeruginosa,4.69,1
18793,staphylococcus aureus,2.34,1
18794,escherichia coli,9.38,1
18794,pseudomonas aeruginosa,9.38,1
18794,staphylococcus aureus,4.69,1
18795,escherichia coli,5.862500000000001,2
18795,pseudomonas aeruginosa,9.375,3
18795,staphylococcus aureus,5.0783333,3
18796,escherichia coli,9.38,1
18796,pseudomonas aeruginosa,9.38,1
18796,staphylococcus aureus,4.69,1
18797,escherichia coli,4.69,1
18797,pseudomonas aeruginosa,4.69,1
18797,staphylococcus aureus,9.38,1
18798,escherichia coli,100.0,1
18798,pseudomonas aeruginosa,100.0,1
18798,staphylococcus aureus,100.0,1
18800,escherichia coli,80.0,1
18800,staphylococcus aureus,20.0,1
18801,staphylococcus aureus,160.0,1
18802,escherichia coli,160.0,1
18802,staphylococcus aureus,40.0,1
18803,staphylococcus aureus,160.0,1
18804,staphylococcus aureus,3.18,2
18804,escherichia coli,0.8,2
18804,pseudomonas aeruginosa,1.59,2
18805,staphylococcus aureus,2.8499999999999996,2
18805,escherichia coli,8.54,2
18805,pseudomonas aeruginosa,5.695,2
18806,staphylococcus aureus,9.965,2
18806,escherichia coli,0.83,2
18806,pseudomonas aeruginosa,1.66,2
18820,escherichia coli,200.0,1
18820,pseudomonas aeruginosa,200.0,1
18820,staphylococcus aureus,200.0,2
18820,staphylococcus epidermidis,200.0,2
18821,escherichia coli,200.0,1
18821,pseudomonas aeruginosa,200.0,1
18821,staphylococcus aureus,200.0,2
18821,staphylococcus epidermidis,200.0,2
18822,staphylococcus aureus,26.666666666666668,3
18823,staphylococcus aureus,200.0,1
18823,escherichia coli,200.0,1
18823,staphylococcus epidermidis,200.0,1
18824,staphylococcus aureus,22.0,1
18824,escherichia coli,172.0,1
18824,staphylococcus epidermidis,18.0,1
18825,bacillus subtilis,1.95,1
18825,staphylococcus aureus,3.91,2
18826,bacillus subtilis,3.91,1
18826,staphylococcus aureus,3.91,2
18827,bacillus subtilis,1.95,1
18827,staphylococcus aureus,2.93,2
18828,bacillus subtilis,1.95,1
18828,staphylococcus aureus,2.93,2
18829,bacillus subtilis,3.91,1
18829,staphylococcus aureus,7.81,2
18830,bacillus subtilis,3.91,1
18830,staphylococcus aureus,7.81,2
18831,bacillus subtilis,3.19,1
18831,staphylococcus aureus,7.81,2
18832,bacillus subtilis,7.81,1
18832,staphylococcus aureus,11.72,2
18833,bacillus subtilis,7.81,1
18833,staphylococcus aureus,7.81,2
18834,bacillus subtilis,7.81,1
18834,staphylococcus aureus,15.63,2
18835,bacillus subtilis,15.63,1
18835,staphylococcus aureus,15.63,2
18836,bacillus subtilis,7.81,1
18836,staphylococcus aureus,15.63,2
18837,bacillus subtilis,7.81,1
18837,staphylococcus aureus,46.875,2
18838,bacillus subtilis,62.5,1
18838,staphylococcus aureus,93.75,2
18839,bacillus subtilis,31.25,1
18839,staphylococcus aureus,46.875,2
18851,bacillus subtilis,128.0,1
18851,escherichia coli,128.0,1
18852,bacillus subtilis,64.0,1
18852,escherichia coli,64.0,1
18853,bacillus subtilis,64.0,1
18853,escherichia coli,64.0,1
18855,bacillus subtilis,64.0,1
18855,escherichia coli,64.0,1
18856,bacillus subtilis,128.0,1
18856,escherichia coli,32.0,1
18857,bacillus subtilis,64.0,1
18857,escherichia coli,128.0,1
18859,bacillus subtilis,64.0,1
18859,escherichia coli,128.0,1
18860,bacillus subtilis,16.0,1
18860,escherichia coli,128.0,1
18861,bacillus subtilis,128.0,1
18861,escherichia coli,128.0,1
18871,escherichia coli,8.0,1
18871,staphylococcus aureus,8.0,1
18872,escherichia coli,4.0,1
18872,staphylococcus aureus,8.0,1
18874,escherichia coli,100.0,1
18874,staphylococcus aureus,100.0,1
18874,staphylococcus epidermidis,100.0,1
18874,pseudomonas aeruginosa,100.0,1
18874,klebsiella pneumoniae,100.0,1
18875,escherichia coli,3.13,1
18875,staphylococcus aureus,25.0,1
18875,staphylococcus epidermidis,6.25,1
18875,pseudomonas aeruginosa,50.0,1
18875,klebsiella pneumoniae,3.13,1
18876,escherichia coli,6.25,1
18876,staphylococcus aureus,6.25,1
18876,staphylococcus epidermidis,12.5,1
18876,pseudomonas aeruginosa,100.0,1
18876,klebsiella pneumoniae,25.0,1
18880,escherichia coli,5.233333333333333,3
18880,pseudomonas aeruginosa,28.15,2
18880,klebsiella pneumoniae,0.8,1
18880,staphylococcus aureus,39.6,3
18880,staphylococcus epidermidis,12.5,1
18881,escherichia coli,1.6000000000000003,3
18881,pseudomonas aeruginosa,7.85,2
18881,klebsiella pneumoniae,0.8,1
18881,staphylococcus aureus,9.525,4
18881,staphylococcus epidermidis,6.3,1
18890,staphylococcus aureus,8.333333333333334,3
18890,staphylococcus epidermidis,12.5,1
18890,escherichia coli,100.0,2
18890,pseudomonas aeruginosa,100.0,1
18890,klebsiella pneumoniae,100.0,1
18902,escherichia coli,64.0,2
18902,pseudomonas aeruginosa,28.0,2
18902,staphylococcus aureus,96.0,2
18902,staphylococcus epidermidis,128.0,1
18902,klebsiella pneumoniae,96.0,2
18903,escherichia coli,24.0,2
18903,pseudomonas aeruginosa,20.0,2
18903,klebsiella pneumoniae,40.0,2
18903,staphylococcus aureus,40.0,2
18903,staphylococcus epidermidis,128.0,1
18904,escherichia coli,20.0,2
18904,pseudomonas aeruginosa,28.0,2
18904,klebsiella pneumoniae,96.0,2
18904,staphylococcus aureus,16.0,2
18904,staphylococcus epidermidis,128.0,1
18905,escherichia coli,14.0,2
18905,pseudomonas aeruginosa,12.0,2
18905,klebsiella pneumoniae,34.0,2
18905,staphylococcus aureus,12.0,2
18905,staphylococcus epidermidis,64.0,1
18906,escherichia coli,14.0,2
18906,pseudomonas aeruginosa,16.0,2
18906,klebsiella pneumoniae,80.0,2
18906,staphylococcus aureus,12.0,2
18906,staphylococcus epidermidis,32.0,1
18907,escherichia coli,32.0,2
18907,pseudomonas aeruginosa,32.0,2
18907,klebsiella pneumoniae,24.0,2
18907,staphylococcus aureus,20.0,2
18907,staphylococcus epidermidis,32.0,1
18908,escherichia coli,128.0,2
18908,pseudomonas aeruginosa,80.0,2
18908,klebsiella pneumoniae,128.0,2
18908,staphylococcus aureus,80.0,2
18908,staphylococcus epidermidis,128.0,1
18909,escherichia coli,10.0,2
18909,pseudomonas aeruginosa,7.0,2
18909,klebsiella pneumoniae,42.0,2
18909,staphylococcus aureus,8.0,2
18909,staphylococcus epidermidis,4.0,1
18910,escherichia coli,2.3,1
18910,staphylococcus aureus,1.1,1
18911,escherichia coli,4.7,1
18911,staphylococcus aureus,2.3,1
18912,escherichia coli,4.8,1
18912,staphylococcus aureus,2.4,1
18913,escherichia coli,5.1,1
18913,staphylococcus aureus,3.9,1
18914,escherichia coli,5.5,1
18914,staphylococcus aureus,11.0,1
18915,escherichia coli,3.8,1
18915,staphylococcus aureus,3.8,1
18916,escherichia coli,3.9,1
18916,staphylococcus aureus,3.9,1
18917,escherichia coli,20.0,1
18917,staphylococcus aureus,44.0,1
18918,escherichia coli,48.0,1
18918,staphylococcus aureus,96.0,1
18919,escherichia coli,52.0,1
18919,staphylococcus aureus,105.0,1
18920,escherichia coli,110.0,1
18920,staphylococcus aureus,110.0,1
18921,escherichia coli,28.0,1
18921,staphylococcus aureus,11.0,1
18922,escherichia coli,6.6,1
18922,staphylococcus aureus,6.6,1
18923,escherichia coli,7.2,1
18923,staphylococcus aureus,7.2,1
18924,escherichia coli,7.9,1
18924,staphylococcus aureus,7.9,1
18925,escherichia coli,8.8,1
18925,staphylococcus aureus,8.8,1
18926,escherichia coli,4.2,1
18926,staphylococcus aureus,2.1,1
18927,escherichia coli,28.0,1
18927,staphylococcus aureus,14.0,1
18928,escherichia coli,11.0,1
18928,staphylococcus aureus,11.0,1
18932,escherichia coli,1.5,2
18932,pseudomonas aeruginosa,2.0,1
18932,klebsiella pneumoniae,2.0,1
18932,staphylococcus aureus,1.0,1
18933,escherichia coli,3.0,2
18933,pseudomonas aeruginosa,2.0,1
18933,klebsiella pneumoniae,2.0,1
18933,staphylococcus aureus,2.0,1
18936,staphylococcus aureus,21.6,1
18936,escherichia coli,21.6,1
18936,bacillus subtilis,5.4,1
18937,staphylococcus aureus,28.5,1
18937,escherichia coli,28.5,1
18937,bacillus subtilis,14.3,1
18949,escherichia coli,100.0,1
18949,pseudomonas aeruginosa,100.0,1
18949,staphylococcus aureus,100.0,1
18950,escherichia coli,100.0,1
18950,pseudomonas aeruginosa,100.0,1
18950,staphylococcus aureus,100.0,1
18951,escherichia coli,100.0,1
18951,pseudomonas aeruginosa,100.0,1
18951,staphylococcus aureus,100.0,1
18952,escherichia coli,100.0,1
18952,pseudomonas aeruginosa,100.0,1
18952,staphylococcus aureus,100.0,1
18953,escherichia coli,50.0,1
18953,pseudomonas aeruginosa,50.0,1
18953,staphylococcus aureus,100.0,1
18954,escherichia coli,50.0,1
18954,pseudomonas aeruginosa,50.0,1
18954,staphylococcus aureus,100.0,1
18955,escherichia coli,100.0,1
18955,pseudomonas aeruginosa,100.0,1
18955,staphylococcus aureus,100.0,1
18956,escherichia coli,100.0,1
18956,pseudomonas aeruginosa,100.0,1
18956,staphylococcus aureus,100.0,1
18957,escherichia coli,100.0,1
18957,pseudomonas aeruginosa,100.0,1
18957,staphylococcus aureus,100.0,1
18958,escherichia coli,100.0,1
18958,pseudomonas aeruginosa,100.0,1
18958,staphylococcus aureus,100.0,1
18959,escherichia coli,100.0,1
18959,pseudomonas aeruginosa,100.0,1
18959,staphylococcus aureus,100.0,1
18960,escherichia coli,100.0,1
18960,pseudomonas aeruginosa,100.0,1
18960,staphylococcus aureus,100.0,1
18961,escherichia coli,100.0,1
18961,pseudomonas aeruginosa,100.0,1
18961,staphylococcus aureus,100.0,1
18962,escherichia coli,100.0,1
18962,pseudomonas aeruginosa,100.0,1
18962,staphylococcus aureus,100.0,1
18963,escherichia coli,6.3,1
18963,pseudomonas aeruginosa,12.5,1
18963,staphylococcus aureus,12.5,1
18964,escherichia coli,25.0,1
18964,pseudomonas aeruginosa,25.0,1
18964,staphylococcus aureus,50.0,1
18965,escherichia coli,12.5,1
18965,pseudomonas aeruginosa,12.5,1
18965,staphylococcus aureus,25.0,1
18966,staphylococcus aureus,25.0,1
18966,staphylococcus epidermidis,3.12,1
18966,escherichia coli,6.25,1
18966,pseudomonas aeruginosa,3.1216666666666666,3
18967,escherichia coli,3.1,1
18967,pseudomonas aeruginosa,6.3,1
18967,staphylococcus aureus,3.1,1
18968,staphylococcus aureus,16.0,1
18968,klebsiella pneumoniae,16.0,1
18968,pseudomonas aeruginosa,32.0,1
18968,escherichia coli,32.0,1
18969,staphylococcus aureus,64.0,1
18969,klebsiella pneumoniae,64.0,1
18969,pseudomonas aeruginosa,64.0,1
18969,escherichia coli,16.0,1
18970,staphylococcus aureus,64.0,1
18970,klebsiella pneumoniae,64.0,1
18970,pseudomonas aeruginosa,64.0,1
18970,escherichia coli,64.0,1
18971,staphylococcus aureus,32.0,1
18971,klebsiella pneumoniae,64.0,1
18971,pseudomonas aeruginosa,16.0,1
18971,escherichia coli,64.0,1
18972,staphylococcus aureus,8.0,1
18972,klebsiella pneumoniae,16.0,1
18972,pseudomonas aeruginosa,8.0,1
18972,escherichia coli,16.0,1
18973,staphylococcus aureus,64.0,1
18973,klebsiella pneumoniae,64.0,1
18973,pseudomonas aeruginosa,64.0,1
18973,escherichia coli,64.0,1
18974,staphylococcus aureus,64.0,1
18974,klebsiella pneumoniae,64.0,1
18974,pseudomonas aeruginosa,64.0,1
18974,escherichia coli,64.0,1
18975,staphylococcus aureus,16.0,1
18975,klebsiella pneumoniae,64.0,1
18975,pseudomonas aeruginosa,64.0,1
18975,escherichia coli,64.0,1
18976,staphylococcus aureus,32.0,1
18976,klebsiella pneumoniae,64.0,1
18976,pseudomonas aeruginosa,64.0,1
18976,escherichia coli,8.0,1
18977,staphylococcus aureus,64.0,1
18977,klebsiella pneumoniae,64.0,1
18977,pseudomonas aeruginosa,64.0,1
18977,escherichia coli,64.0,1
18978,staphylococcus aureus,8.0,1
18978,klebsiella pneumoniae,32.0,1
18978,pseudomonas aeruginosa,16.0,1
18978,escherichia coli,32.0,1
18979,staphylococcus aureus,4.0,1
18979,klebsiella pneumoniae,64.0,1
18979,pseudomonas aeruginosa,32.0,1
18979,escherichia coli,32.0,1
18980,staphylococcus aureus,64.0,1
18980,klebsiella pneumoniae,64.0,1
18980,pseudomonas aeruginosa,64.0,1
18980,escherichia coli,64.0,1
18981,staphylococcus aureus,32.0,1
18981,klebsiella pneumoniae,32.0,1
18981,pseudomonas aeruginosa,64.0,1
18981,escherichia coli,8.0,1
18982,staphylococcus aureus,16.0,1
18982,klebsiella pneumoniae,64.0,1
18982,pseudomonas aeruginosa,64.0,1
18982,escherichia coli,64.0,1
18984,escherichia coli,5.55,5
18985,escherichia coli,4.375,4
18986,escherichia coli,11.3,5
18987,escherichia coli,24.0,2
18988,escherichia coli,17.8,5
18989,staphylococcus aureus,12.0,2
18989,escherichia coli,20.0,2
18989,pseudomonas aeruginosa,64.0,1
18989,klebsiella pneumoniae,64.0,1
18990,staphylococcus aureus,6.0,2
18990,escherichia coli,6.0,2
18990,pseudomonas aeruginosa,16.0,1
18990,klebsiella pneumoniae,16.0,1
18991,staphylococcus aureus,4.0,2
18991,escherichia coli,4.0,2
18991,pseudomonas aeruginosa,8.0,1
18991,klebsiella pneumoniae,8.0,1
18992,staphylococcus aureus,6.0,2
18992,escherichia coli,12.0,2
18992,pseudomonas aeruginosa,16.0,1
18992,klebsiella pneumoniae,32.0,1
18993,staphylococcus aureus,4.666666666666667,3
18993,escherichia coli,6.666666666666667,3
18993,pseudomonas aeruginosa,6.0,2
18993,klebsiella pneumoniae,12.0,2
18993,staphylococcus epidermidis,4.0,1
18994,staphylococcus aureus,8.0,3
18994,escherichia coli,8.0,3
18994,pseudomonas aeruginosa,6.0,2
18994,klebsiella pneumoniae,12.0,2
18994,staphylococcus epidermidis,4.0,1
18995,staphylococcus aureus,32.0,2
18995,escherichia coli,24.0,2
18995,pseudomonas aeruginosa,8.0,1
18995,klebsiella pneumoniae,32.0,1
18996,escherichia coli,3.9,2
18996,pseudomonas aeruginosa,7.8,1
18996,staphylococcus aureus,3.5200000000000005,5
18996,staphylococcus epidermidis,2.0,1
18997,escherichia coli,3.9,2
18997,pseudomonas aeruginosa,7.8,1
18997,staphylococcus aureus,6.24,5
18997,staphylococcus epidermidis,2.0,1
18998,escherichia coli,11.7,2
18998,pseudomonas aeruginosa,7.8,1
18998,staphylococcus epidermidis,3.9,1
18998,staphylococcus aureus,23.46,5
18999,escherichia coli,9.75,2
18999,pseudomonas aeruginosa,7.8,1
18999,staphylococcus aureus,21.9,5
18999,staphylococcus epidermidis,3.9,1
19000,escherichia coli,125.0,2
19000,pseudomonas aeruginosa,31.3,1
19000,staphylococcus aureus,212.5,5
19000,staphylococcus epidermidis,250.0,1
19001,escherichia coli,125.0,2
19001,pseudomonas aeruginosa,31.3,1
19001,staphylococcus aureus,206.26,5
19001,staphylococcus epidermidis,250.0,1
19002,escherichia coli,33.2,2
19002,pseudomonas aeruginosa,125.0,1
19002,staphylococcus aureus,206.26,5
19002,staphylococcus epidermidis,15.6,1
19003,escherichia coli,156.25,2
19003,pseudomonas aeruginosa,250.0,1
19003,staphylococcus aureus,250.0,5
19003,staphylococcus epidermidis,31.3,1
19004,escherichia coli,250.0,2
19004,pseudomonas aeruginosa,250.0,1
19004,staphylococcus aureus,250.0,5
19004,staphylococcus epidermidis,250.0,1
19005,escherichia coli,250.0,2
19005,pseudomonas aeruginosa,250.0,1
19005,staphylococcus aureus,250.0,5
19005,staphylococcus epidermidis,250.0,1
19006,escherichia coli,5.85,2
19006,pseudomonas aeruginosa,15.6,1
19006,staphylococcus aureus,21.12,5
19006,staphylococcus epidermidis,2.0,1
19007,bacillus subtilis,7.8,1
19007,staphylococcus epidermidis,7.8,1
19007,staphylococcus aureus,25.0,1
19007,escherichia coli,25.0,1
19007,pseudomonas aeruginosa,25.0,1
19008,bacillus subtilis,7.8,1
19008,staphylococcus epidermidis,7.8,1
19008,staphylococcus aureus,125.0,1
19008,escherichia coli,125.0,1
19008,pseudomonas aeruginosa,125.0,1
19009,bacillus subtilis,125.0,1
19009,staphylococcus epidermidis,7.8,1
19009,staphylococcus aureus,125.0,1
19009,escherichia coli,125.0,1
19009,pseudomonas aeruginosa,125.0,1
19011,escherichia coli,125.0,2
19011,pseudomonas aeruginosa,250.0,1
19011,staphylococcus aureus,181.26,5
19011,staphylococcus epidermidis,31.3,1
19012,escherichia coli,19.55,2
19012,pseudomonas aeruginosa,31.3,1
19012,staphylococcus aureus,21.12,5
19012,staphylococcus epidermidis,3.9,1
19013,escherichia coli,2.95,2
19013,pseudomonas aeruginosa,7.8,1
19013,staphylococcus aureus,5.08,5
19013,staphylococcus epidermidis,2.0,1
19014,escherichia coli,2.95,2
19014,pseudomonas aeruginosa,7.8,1
19014,staphylococcus aureus,5.46,5
19014,staphylococcus epidermidis,2.0,1
19015,staphylococcus aureus,30.0,1
19015,bacillus subtilis,3.75,1
19015,escherichia coli,3.75,1
19016,staphylococcus aureus,200.0,2
19016,bacillus subtilis,25.0,1
19016,escherichia coli,25.0,1
19017,escherichia coli,20.0,2
19017,pseudomonas aeruginosa,20.0,2
19017,klebsiella pneumoniae,20.0,2
19018,escherichia coli,14.0,2
19018,pseudomonas aeruginosa,14.0,2
19018,klebsiella pneumoniae,10.0,2
19019,escherichia coli,4.0,2
19019,pseudomonas aeruginosa,4.0,2
19019,klebsiella pneumoniae,3.0,2
19019,staphylococcus aureus,16.0,3
19019,staphylococcus epidermidis,8.0,1
19020,escherichia coli,6.25,1
19023,staphylococcus aureus,512.0,1
19023,escherichia coli,512.0,1
19024,staphylococcus aureus,512.0,1
19024,escherichia coli,512.0,1
19025,staphylococcus aureus,512.0,1
19025,escherichia coli,512.0,1
19026,escherichia coli,32.0,3
19026,pseudomonas aeruginosa,64.0,1
19026,klebsiella pneumoniae,128.0,1
19026,staphylococcus aureus,272.0,2
19027,escherichia coli,5.333333333333333,3
19027,pseudomonas aeruginosa,8.0,1
19027,klebsiella pneumoniae,64.0,1
19027,staphylococcus aureus,272.0,2
19028,escherichia coli,6.666666666666667,3
19028,pseudomonas aeruginosa,16.0,1
19028,klebsiella pneumoniae,32.0,1
19028,staphylococcus aureus,264.0,2
19029,escherichia coli,13.333333333333334,3
19029,pseudomonas aeruginosa,16.0,1
19029,klebsiella pneumoniae,16.0,1
19029,staphylococcus aureus,264.0,2
19030,escherichia coli,1.6,1
19030,pseudomonas aeruginosa,0.2,1
19030,staphylococcus aureus,1.6,1
19031,escherichia coli,3.1,1
19031,pseudomonas aeruginosa,3.1,1
19031,staphylococcus aureus,50.0,1
19032,escherichia coli,3.1,1
19032,pseudomonas aeruginosa,1.6,1
19032,staphylococcus aureus,3.1,1
19033,escherichia coli,3.1,1
19033,pseudomonas aeruginosa,8.0,1
19033,staphylococcus aureus,25.0,1
19034,escherichia coli,50.0,1
19034,pseudomonas aeruginosa,50.0,1
19034,staphylococcus aureus,50.0,1
19035,staphylococcus aureus,72.0,2
19035,escherichia coli,64.0,1
19035,klebsiella pneumoniae,128.0,1
19035,pseudomonas aeruginosa,32.0,1
19036,staphylococcus aureus,96.0,2
19036,escherichia coli,32.0,1
19036,klebsiella pneumoniae,32.0,1
19036,pseudomonas aeruginosa,32.0,1
19037,staphylococcus aureus,128.0,2
19037,escherichia coli,16.0,1
19037,klebsiella pneumoniae,64.0,1
19037,pseudomonas aeruginosa,64.0,1
19038,staphylococcus aureus,128.0,2
19038,escherichia coli,64.0,1
19038,klebsiella pneumoniae,64.0,1
19038,pseudomonas aeruginosa,128.0,1
19039,staphylococcus aureus,128.0,2
19039,escherichia coli,128.0,1
19039,pseudomonas aeruginosa,128.0,1
19039,klebsiella pneumoniae,128.0,1
19040,staphylococcus aureus,96.0,2
19040,escherichia coli,16.0,1
19040,klebsiella pneumoniae,64.0,1
19040,pseudomonas aeruginosa,64.0,1
19041,staphylococcus aureus,16.0,2
19041,escherichia coli,16.0,1
19041,klebsiella pneumoniae,32.0,1
19041,pseudomonas aeruginosa,64.0,1
19042,staphylococcus aureus,10.0,2
19042,klebsiella pneumoniae,32.0,1
19042,escherichia coli,4.0,1
